transaction_id,amount,failure_reason,payment_method,customer_type,attempts,previous_success_rate,previous_failed_payments,customer_tenure_months,hours_since_failure,recovered
TXN01493,12346,insufficient_funds,upi,loyal,1,0.57,0,22,65,1
TXN01494,9265,technical_error,credit_card,new,2,0.69,1,16,33,0
TXN01495,3193,insufficient_funds,debit_card,loyal,3,0.61,0,39,35,0
TXN01496,1696,insufficient_funds,credit_card,new,3,0.51,1,15,32,0
TXN01497,9723,card_expired,net_banking,new,3,0.9,0,21,10,1
TXN01498,2107,card_expired,credit_card,regular,1,0.37,4,14,63,0
TXN01499,357,technical_error,net_banking,new,3,0.9,6,42,25,0
TXN01500,10602,technical_error,net_banking,new,2,0.81,4,18,64,0
TXN01501,5584,technical_error,net_banking,loyal,2,0.95,2,17,69,1
TXN01502,4710,technical_error,upi,loyal,2,0.38,6,12,63,1
TXN01503,14836,technical_error,net_banking,regular,1,0.42,6,28,39,1
TXN01504,14323,card_expired,upi,loyal,3,0.67,1,13,14,0
TXN01505,3693,bank_decline,upi,regular,3,0.62,5,20,27,0
TXN01506,2732,bank_decline,debit_card,new,2,0.83,6,11,21,0
TXN01507,8661,card_expired,net_banking,loyal,2,0.46,2,31,39,0
TXN01508,5217,bank_decline,upi,loyal,2,0.61,3,37,51,0
TXN01509,292,card_expired,credit_card,regular,2,0.74,1,30,36,1
TXN01510,11739,insufficient_funds,debit_card,loyal,3,0.47,6,24,4,0
TXN01511,13158,card_expired,upi,loyal,3,0.8,6,14,65,0
TXN01512,4688,network_error,credit_card,new,1,0.52,3,47,61,0
TXN01513,953,card_expired,net_banking,new,2,0.97,4,25,8,1
TXN01514,10679,bank_decline,upi,loyal,2,0.6,2,8,61,1
TXN01515,12485,network_error,upi,loyal,2,0.86,6,10,39,1
TXN01516,9405,network_error,net_banking,new,2,0.69,6,43,34,0
TXN01517,13590,bank_decline,credit_card,new,1,0.89,5,46,41,0
TXN01518,6118,card_expired,debit_card,new,2,0.62,3,24,43,0
TXN01519,11735,bank_decline,upi,loyal,3,0.93,1,8,53,1
TXN01520,13406,card_expired,credit_card,loyal,1,0.92,4,24,3,0
TXN01521,725,technical_error,upi,loyal,2,0.49,2,41,9,0
TXN01522,9461,network_error,credit_card,loyal,1,0.84,6,55,12,1
TXN01523,7875,technical_error,debit_card,new,3,0.59,2,30,58,0
TXN01524,12306,insufficient_funds,upi,new,1,0.74,2,30,68,0
TXN01525,12315,card_expired,credit_card,regular,3,0.5,4,54,50,1
TXN01526,3890,bank_decline,net_banking,new,2,0.88,4,44,42,0
TXN01527,10908,insufficient_funds,upi,loyal,3,0.4,6,10,27,0
TXN01528,1853,network_error,credit_card,new,3,0.54,0,21,41,0
TXN01529,10983,insufficient_funds,debit_card,regular,1,0.59,2,15,28,0
TXN01530,647,insufficient_funds,net_banking,new,2,0.32,6,48,27,0
TXN01531,7520,card_expired,net_banking,new,1,0.82,4,53,16,1
TXN01532,3068,technical_error,credit_card,new,1,0.38,3,48,46,0
TXN01533,5391,card_expired,debit_card,new,1,0.84,2,31,33,0
TXN01534,7686,network_error,credit_card,regular,2,0.57,6,7,46,1
TXN01535,5278,network_error,net_banking,loyal,2,0.46,5,6,50,0
TXN01536,459,bank_decline,upi,new,1,0.88,1,37,2,1
TXN01537,2751,insufficient_funds,net_banking,new,1,0.71,1,56,38,1
TXN01538,6997,insufficient_funds,net_banking,new,1,0.94,1,48,24,1
TXN01539,1992,insufficient_funds,credit_card,regular,1,0.51,5,24,34,0
TXN01540,666,network_error,upi,new,2,0.32,6,10,53,1
TXN01541,6377,technical_error,debit_card,new,1,0.31,1,6,54,0
TXN01542,2041,card_expired,net_banking,regular,3,0.6,6,39,1,0
TXN01543,7892,bank_decline,debit_card,regular,3,0.67,4,43,13,0
TXN01544,12467,technical_error,debit_card,new,1,0.65,6,10,29,0
TXN01545,12376,network_error,net_banking,regular,3,0.37,1,17,24,0
TXN01546,5133,bank_decline,net_banking,loyal,3,0.65,4,57,35,0
TXN01547,2357,bank_decline,net_banking,regular,3,0.4,5,60,5,0
TXN01548,13303,card_expired,credit_card,new,1,0.31,5,3,31,0
TXN01549,5484,network_error,net_banking,regular,2,0.43,6,53,52,0
TXN01550,3719,card_expired,upi,loyal,2,0.38,2,42,66,0
TXN01551,5725,insufficient_funds,upi,regular,2,0.82,3,43,13,0
TXN01552,5809,technical_error,upi,new,2,0.59,0,35,17,1
TXN01553,7694,network_error,credit_card,loyal,3,0.5,6,23,40,0
TXN01554,9265,network_error,debit_card,regular,3,0.43,6,44,29,0
TXN01555,3455,bank_decline,debit_card,loyal,3,0.66,6,35,47,0
TXN01556,11565,technical_error,debit_card,regular,1,0.37,1,41,29,0
TXN01557,12506,insufficient_funds,net_banking,new,2,0.33,3,19,50,0
TXN01558,7101,card_expired,net_banking,regular,1,0.79,2,1,10,1
TXN01559,9305,bank_decline,debit_card,loyal,3,0.7,0,4,53,1
TXN01560,8079,insufficient_funds,debit_card,regular,1,0.74,3,38,25,1
TXN01561,5941,network_error,debit_card,regular,1,0.91,0,47,20,1
TXN01562,2533,bank_decline,upi,new,3,0.38,2,34,14,0
TXN01563,10004,card_expired,debit_card,loyal,2,0.5,0,35,59,1
TXN01564,14621,bank_decline,upi,new,2,0.87,2,8,60,0
TXN01565,2959,card_expired,upi,new,3,0.37,5,39,47,0
TXN01566,14125,card_expired,net_banking,regular,1,0.73,6,50,36,0
TXN01567,12200,bank_decline,upi,loyal,3,0.52,5,54,33,0
TXN01568,1561,network_error,credit_card,loyal,2,0.47,3,15,56,0
TXN01569,1903,card_expired,net_banking,loyal,3,0.89,5,25,6,0
TXN01570,9872,network_error,credit_card,new,1,0.55,5,46,54,0
TXN01571,11968,network_error,upi,loyal,2,0.88,4,56,67,1
TXN01572,6732,card_expired,credit_card,new,3,0.42,5,22,13,0
TXN01573,6952,network_error,net_banking,regular,2,0.86,2,23,32,1
TXN01574,13040,network_error,upi,regular,3,0.97,2,50,21,1
TXN01575,12828,technical_error,upi,loyal,2,0.81,6,53,23,0
TXN01576,14235,network_error,upi,regular,3,0.67,6,54,30,1
TXN01577,5210,network_error,credit_card,loyal,2,0.51,3,41,24,0
TXN01578,3512,bank_decline,net_banking,regular,2,0.85,2,49,21,0
TXN01579,5488,network_error,credit_card,new,3,0.51,4,45,72,1
TXN01580,9373,technical_error,debit_card,regular,3,0.77,1,6,12,0
TXN01581,14567,card_expired,upi,new,3,0.53,2,26,18,0
TXN01582,1897,bank_decline,credit_card,regular,1,0.6,0,16,71,1
TXN01583,4685,network_error,net_banking,new,3,0.97,1,57,29,1
TXN01584,13496,insufficient_funds,debit_card,new,2,0.47,0,55,62,0
TXN01585,6991,technical_error,debit_card,regular,1,0.88,4,26,50,0
TXN01586,11779,bank_decline,upi,regular,2,0.55,1,21,70,0
TXN01587,11557,insufficient_funds,upi,loyal,1,0.84,4,9,13,0
TXN01588,13048,technical_error,net_banking,loyal,2,0.37,6,39,30,0
TXN01589,11956,technical_error,debit_card,regular,2,0.69,0,30,57,1
TXN01590,7346,network_error,debit_card,new,3,0.6,5,4,45,0
TXN01591,11772,insufficient_funds,credit_card,loyal,2,0.34,5,18,33,0
TXN01592,12123,network_error,net_banking,regular,3,0.82,1,26,28,0
TXN01593,5276,technical_error,upi,regular,1,0.69,4,27,19,0
TXN01594,11362,technical_error,upi,new,3,0.34,6,23,16,0
TXN01595,1363,technical_error,credit_card,loyal,2,0.8,5,13,32,0
TXN01596,12876,insufficient_funds,debit_card,new,3,0.93,5,8,43,1
TXN01597,6811,technical_error,net_banking,regular,2,0.77,1,55,44,1
TXN01598,5298,bank_decline,debit_card,loyal,2,0.9,3,6,24,1
TXN01599,3486,insufficient_funds,upi,loyal,3,0.36,3,49,13,0
TXN01600,534,technical_error,credit_card,loyal,1,0.76,0,11,1,0
TXN01601,8869,network_error,credit_card,regular,2,0.51,6,58,48,0
TXN01602,3024,insufficient_funds,net_banking,new,3,0.45,2,7,20,0
TXN01603,9604,insufficient_funds,net_banking,loyal,1,0.64,6,53,57,1
TXN01604,835,technical_error,credit_card,regular,2,0.37,5,12,67,1
TXN01605,1833,card_expired,debit_card,loyal,1,0.98,2,30,71,0
TXN01606,13046,card_expired,credit_card,loyal,3,0.34,1,24,19,0
TXN01607,13595,card_expired,debit_card,regular,1,0.54,3,52,13,0
TXN01608,1690,bank_decline,net_banking,loyal,3,0.44,2,9,58,0
TXN01609,4999,card_expired,net_banking,regular,2,0.36,0,32,14,0
TXN01610,8131,technical_error,net_banking,regular,2,0.97,6,19,8,1
TXN01611,882,insufficient_funds,credit_card,regular,3,0.81,4,35,23,0
TXN01612,12311,network_error,credit_card,new,2,0.56,2,35,7,0
TXN01613,11409,card_expired,debit_card,loyal,2,0.76,0,59,28,1
TXN01614,3242,insufficient_funds,upi,new,3,0.44,1,37,2,1
TXN01615,6450,insufficient_funds,credit_card,regular,1,0.91,5,53,43,0
TXN01616,6588,insufficient_funds,upi,regular,1,0.41,4,16,34,0
TXN01617,7127,technical_error,upi,new,3,0.8,2,27,2,1
TXN01618,6977,card_expired,upi,new,2,0.47,0,41,51,1
TXN01619,12768,card_expired,debit_card,loyal,3,0.45,5,8,15,0
TXN01620,13162,card_expired,credit_card,new,3,0.52,5,17,51,0
TXN01621,4893,bank_decline,upi,new,1,0.57,1,6,72,0
TXN01622,3489,insufficient_funds,credit_card,regular,2,0.37,1,3,50,1
TXN01623,12693,network_error,debit_card,regular,3,0.55,5,10,57,0
TXN01624,872,technical_error,debit_card,new,3,0.52,4,1,20,0
TXN01625,4309,insufficient_funds,upi,regular,1,0.91,0,26,49,1
TXN01626,4980,technical_error,credit_card,new,1,0.73,2,43,57,1
TXN01627,7417,network_error,debit_card,loyal,3,0.5,1,10,71,0
TXN01628,1129,network_error,credit_card,regular,3,0.66,4,47,22,0
TXN01629,5470,bank_decline,credit_card,new,1,0.77,0,25,1,0
TXN01630,13531,card_expired,credit_card,new,3,0.32,4,5,3,0
TXN01631,8005,technical_error,net_banking,regular,3,0.72,3,59,31,0
TXN01632,10236,bank_decline,upi,loyal,2,0.63,1,30,69,0
TXN01633,3867,insufficient_funds,upi,loyal,3,0.42,3,17,21,0
TXN01634,543,card_expired,upi,new,1,0.61,5,57,70,0
TXN01635,6790,insufficient_funds,upi,new,2,0.59,3,30,58,0
TXN01636,6564,card_expired,upi,regular,2,0.75,1,47,68,1
TXN01637,3754,insufficient_funds,debit_card,loyal,3,0.83,2,58,60,0
TXN01638,12716,card_expired,upi,loyal,2,0.45,1,31,14,0
TXN01639,7610,bank_decline,net_banking,new,1,0.45,4,57,21,0
TXN01640,8678,card_expired,debit_card,regular,1,0.77,3,37,23,1
TXN01641,12422,technical_error,debit_card,loyal,2,0.69,6,13,20,1
TXN01642,7877,insufficient_funds,debit_card,regular,2,0.72,6,40,68,0
TXN01643,14551,network_error,credit_card,new,1,0.31,6,56,7,0
TXN01644,1673,bank_decline,upi,new,3,0.4,1,20,9,0
TXN01645,5369,technical_error,net_banking,regular,2,0.78,2,20,13,0
TXN01646,2818,insufficient_funds,debit_card,regular,1,0.66,4,27,21,0
TXN01647,10500,card_expired,upi,loyal,1,0.96,5,10,57,1
TXN01648,845,insufficient_funds,net_banking,regular,2,0.62,6,2,47,0
TXN01649,9782,technical_error,debit_card,regular,1,0.96,5,37,45,0
TXN01650,1592,bank_decline,credit_card,new,1,0.72,5,26,20,1
TXN01651,13159,insufficient_funds,upi,regular,3,0.84,6,6,46,0
TXN01652,13296,card_expired,credit_card,loyal,3,0.58,1,24,33,1
TXN01653,4791,technical_error,credit_card,regular,2,0.92,0,42,31,1
TXN01654,4510,card_expired,net_banking,regular,1,0.49,6,43,59,0
TXN01655,5654,technical_error,credit_card,new,3,0.31,4,2,39,0
TXN01656,7902,card_expired,net_banking,new,3,0.76,5,25,43,0
TXN01657,8598,card_expired,net_banking,loyal,2,0.39,2,47,34,0
TXN01658,8208,bank_decline,upi,new,2,0.92,0,52,41,0
TXN01659,14877,network_error,credit_card,new,1,0.47,1,24,9,1
TXN01660,13331,insufficient_funds,credit_card,new,1,0.79,5,52,44,0
TXN01661,10316,network_error,debit_card,loyal,3,0.96,3,41,43,0
TXN01662,1933,technical_error,credit_card,new,3,0.39,5,60,11,0
TXN01663,11967,network_error,credit_card,regular,3,0.46,0,46,11,1
TXN01664,10447,technical_error,debit_card,regular,1,0.78,3,39,24,1
TXN01665,12185,technical_error,credit_card,regular,1,0.65,0,12,26,1
TXN01666,14588,technical_error,debit_card,loyal,1,0.78,0,13,24,1
TXN01667,12590,insufficient_funds,debit_card,regular,3,0.87,2,39,53,0
TXN01668,4876,insufficient_funds,net_banking,regular,2,0.8,4,1,33,1
TXN01669,2842,network_error,credit_card,new,2,0.53,5,4,56,1
TXN01670,12724,card_expired,credit_card,loyal,3,0.36,4,50,47,0
TXN01671,10120,network_error,upi,loyal,2,0.61,5,52,62,1
TXN01672,5119,card_expired,upi,loyal,3,0.43,4,11,6,0
TXN01673,6913,card_expired,net_banking,regular,2,0.62,3,29,20,1
TXN01674,12497,card_expired,net_banking,new,1,0.84,3,56,20,0
TXN01675,428,card_expired,debit_card,new,3,0.94,1,7,3,0
TXN01676,2655,bank_decline,upi,new,1,0.64,1,20,71,1
TXN01677,3312,card_expired,net_banking,regular,2,0.94,1,32,8,1
TXN01678,1936,network_error,upi,loyal,2,0.71,1,16,67,0
TXN01679,13366,insufficient_funds,net_banking,regular,1,0.95,5,11,44,0
TXN01680,11407,technical_error,net_banking,loyal,1,0.71,4,19,44,0
TXN01681,13423,insufficient_funds,upi,loyal,2,0.34,3,24,54,0
TXN01682,5544,insufficient_funds,upi,loyal,2,0.84,4,22,43,0
TXN01683,14976,insufficient_funds,upi,loyal,3,0.96,1,46,31,0
TXN01684,4281,card_expired,net_banking,new,2,0.65,0,25,19,0
TXN01685,1532,technical_error,net_banking,regular,3,0.91,5,18,9,1
TXN01686,12937,insufficient_funds,upi,loyal,1,0.55,6,4,61,1
TXN01687,10572,network_error,upi,regular,3,0.63,1,51,35,0
TXN01688,8141,bank_decline,debit_card,loyal,1,0.95,4,39,16,1
TXN01689,1192,insufficient_funds,upi,new,2,0.59,6,55,2,0
TXN01690,3546,insufficient_funds,upi,new,1,0.74,6,27,11,0
TXN01691,12910,insufficient_funds,net_banking,loyal,2,0.68,4,29,41,1
TXN01692,4681,card_expired,upi,new,3,0.71,2,11,17,0
TXN01693,477,network_error,credit_card,regular,3,0.62,1,21,49,1
TXN01694,10503,card_expired,upi,regular,1,0.52,6,49,5,0
TXN01695,5508,technical_error,credit_card,loyal,1,0.79,5,9,64,1
TXN01696,1312,insufficient_funds,debit_card,new,3,0.41,5,16,12,0
TXN01697,6050,bank_decline,credit_card,regular,2,0.81,3,26,70,1
TXN01698,7021,card_expired,debit_card,loyal,1,0.85,3,11,15,0
TXN01699,14432,bank_decline,debit_card,new,1,0.74,4,2,7,0
TXN01700,11624,insufficient_funds,net_banking,new,1,0.45,1,10,18,0
TXN01701,5491,card_expired,net_banking,new,3,0.82,3,2,54,0
TXN01702,857,insufficient_funds,credit_card,new,1,0.7,0,23,11,0
TXN01703,6231,technical_error,debit_card,regular,1,0.4,0,59,37,1
TXN01704,6332,technical_error,net_banking,new,1,0.81,2,22,26,1
TXN01705,4465,card_expired,credit_card,loyal,2,0.61,3,39,66,0
TXN01706,3552,insufficient_funds,credit_card,new,2,0.85,5,60,27,1
TXN01707,9542,bank_decline,debit_card,loyal,2,0.55,0,42,30,0
TXN01708,14689,bank_decline,debit_card,loyal,1,0.51,1,54,24,0
TXN01709,3580,card_expired,net_banking,loyal,2,0.61,3,39,22,0
TXN01710,8067,technical_error,upi,loyal,1,0.35,0,57,1,0
TXN01711,10346,network_error,credit_card,regular,1,0.51,3,47,21,1
TXN01712,6230,insufficient_funds,debit_card,regular,3,0.9,0,18,54,0
TXN01713,5073,network_error,credit_card,regular,1,0.48,6,59,27,1
TXN01714,10631,network_error,net_banking,new,1,0.38,5,16,59,0
TXN01715,9699,technical_error,upi,regular,1,0.78,3,5,20,1
TXN01716,6713,card_expired,credit_card,new,2,0.59,3,27,23,0
TXN01717,9649,network_error,credit_card,regular,3,0.49,3,13,35,1
TXN01718,4655,insufficient_funds,debit_card,loyal,2,0.85,5,3,56,0
TXN01719,11717,card_expired,debit_card,loyal,3,0.33,2,6,48,0
TXN01720,7941,technical_error,debit_card,regular,3,0.91,5,36,70,1
TXN01721,12245,bank_decline,net_banking,new,3,0.57,3,23,38,0
TXN01722,11220,card_expired,net_banking,regular,2,0.36,2,57,18,0
TXN01723,6076,card_expired,net_banking,loyal,3,0.41,0,22,65,0
TXN01724,10441,insufficient_funds,upi,loyal,3,0.87,1,55,18,0
TXN01725,13180,insufficient_funds,net_banking,new,2,0.9,4,35,6,0
TXN01726,9628,network_error,upi,loyal,3,0.94,5,15,43,1
TXN01727,5532,bank_decline,net_banking,loyal,3,0.86,1,37,45,0
TXN01728,11468,network_error,debit_card,loyal,3,0.61,6,45,25,0
TXN01729,14833,technical_error,credit_card,regular,1,0.92,5,20,31,0
TXN01730,5162,insufficient_funds,credit_card,new,1,0.31,2,8,27,0
TXN01731,12915,network_error,credit_card,regular,2,0.95,3,23,52,1
TXN01732,9990,bank_decline,upi,regular,2,0.44,3,40,62,0
TXN01733,9921,network_error,net_banking,new,2,0.52,0,17,61,0
TXN01734,6487,technical_error,credit_card,regular,3,0.7,2,44,63,0
TXN01735,6425,network_error,net_banking,new,2,0.47,0,6,32,0
TXN01736,11924,network_error,net_banking,regular,3,0.53,4,31,5,1
TXN01737,9254,card_expired,debit_card,loyal,2,0.36,5,9,4,0
TXN01738,7481,network_error,debit_card,regular,2,0.77,3,52,69,0
TXN01739,998,bank_decline,credit_card,loyal,3,0.63,3,19,21,1
TXN01740,10048,bank_decline,net_banking,new,3,0.41,6,5,26,0
TXN01741,4280,network_error,net_banking,loyal,3,0.92,6,25,6,1
TXN01742,3860,bank_decline,net_banking,new,3,0.6,5,59,15,0
TXN01743,2480,insufficient_funds,credit_card,regular,2,0.55,5,28,3,0
TXN01744,14907,bank_decline,credit_card,regular,2,0.32,3,36,55,0
TXN01745,1629,bank_decline,upi,regular,2,0.64,1,59,18,1
TXN01746,2854,network_error,debit_card,loyal,1,0.6,4,24,72,1
TXN01747,1294,insufficient_funds,net_banking,new,3,0.33,1,10,39,0
TXN01748,11692,card_expired,credit_card,regular,1,0.65,0,8,68,0
TXN01749,9794,technical_error,credit_card,regular,1,0.52,1,56,62,0
TXN01750,3291,card_expired,net_banking,regular,1,0.37,3,36,70,0
TXN01751,1361,insufficient_funds,debit_card,loyal,1,0.89,0,31,66,0
TXN01752,1389,technical_error,debit_card,new,3,0.81,6,41,47,0
TXN01753,13765,bank_decline,net_banking,new,2,0.33,2,50,51,1
TXN01754,11204,bank_decline,net_banking,regular,3,0.87,1,48,17,0
TXN01755,13151,technical_error,net_banking,loyal,3,0.41,4,34,37,0
TXN01756,1429,card_expired,credit_card,regular,1,0.68,5,58,19,0
TXN01757,854,bank_decline,upi,regular,2,0.62,6,59,44,0
TXN01758,8970,technical_error,upi,regular,2,0.65,3,49,72,0
TXN01759,10115,technical_error,debit_card,regular,2,0.36,3,22,69,0
TXN01760,10544,network_error,upi,loyal,2,0.94,6,19,66,1
TXN01761,5511,insufficient_funds,debit_card,regular,2,0.43,2,34,53,0
TXN01762,9993,card_expired,debit_card,loyal,1,0.85,5,19,25,0
TXN01763,6122,technical_error,upi,new,2,0.7,1,8,38,0
TXN01764,3570,technical_error,upi,new,3,0.85,2,16,51,1
TXN01765,4635,technical_error,net_banking,loyal,2,0.4,4,5,33,1
TXN01766,6369,technical_error,net_banking,new,1,0.43,2,60,64,1
TXN01767,9221,technical_error,upi,loyal,3,0.59,2,4,55,0
TXN01768,8220,technical_error,credit_card,regular,2,0.56,0,9,24,1
TXN01769,12653,network_error,credit_card,new,2,0.37,4,18,17,0
TXN01770,12373,card_expired,debit_card,new,3,0.69,0,8,44,0
TXN01771,11989,bank_decline,upi,regular,1,0.46,4,39,35,0
TXN01772,5992,insufficient_funds,debit_card,new,3,0.7,6,15,22,0
TXN01773,13718,card_expired,debit_card,loyal,3,0.31,1,6,35,0
TXN01774,2240,network_error,debit_card,regular,1,0.46,4,11,23,0
TXN01775,4778,network_error,credit_card,new,3,0.51,4,56,50,0
TXN01776,4004,network_error,credit_card,regular,3,0.6,1,48,50,0
TXN01777,12499,card_expired,credit_card,loyal,2,0.44,5,32,56,0
TXN01778,8784,bank_decline,upi,new,2,0.65,3,54,57,0
TXN01779,6310,insufficient_funds,credit_card,loyal,3,0.76,1,51,52,1
TXN01780,5348,bank_decline,net_banking,regular,1,0.79,1,25,61,0
TXN01781,11447,technical_error,debit_card,loyal,3,0.34,5,52,3,0
TXN01782,5855,bank_decline,net_banking,new,2,0.6,3,59,55,1
TXN01783,4376,bank_decline,debit_card,regular,2,0.92,2,31,21,1
TXN01784,14186,technical_error,debit_card,new,2,0.55,6,15,12,0
TXN01785,2801,network_error,credit_card,regular,1,0.66,2,29,20,1
TXN01786,14265,card_expired,upi,new,1,0.58,1,34,9,1
TXN01787,1711,technical_error,credit_card,loyal,3,0.83,6,56,23,1
TXN01788,7904,card_expired,debit_card,new,1,0.85,1,39,10,1
TXN01789,1863,bank_decline,debit_card,loyal,1,0.83,4,49,48,0
TXN01790,2702,technical_error,debit_card,new,1,0.52,1,50,35,1
TXN01791,539,technical_error,credit_card,regular,1,0.41,3,10,17,1
TXN01792,10177,bank_decline,upi,regular,1,0.61,5,8,32,1
TXN01793,10128,network_error,credit_card,regular,1,0.3,3,34,63,0
TXN01794,6671,technical_error,net_banking,loyal,2,0.95,4,23,52,0
TXN01795,8776,card_expired,debit_card,loyal,2,0.39,0,14,10,0
TXN01796,6221,bank_decline,credit_card,loyal,2,0.56,2,24,4,1
TXN01797,3455,network_error,debit_card,regular,3,0.81,3,56,18,0
TXN01798,5147,card_expired,debit_card,new,1,0.91,3,17,63,0
TXN01799,11879,card_expired,upi,new,2,0.39,0,16,19,0
TXN01800,1859,bank_decline,upi,new,2,0.62,3,57,56,1
TXN01801,5016,bank_decline,net_banking,new,2,0.35,2,13,40,0
TXN01802,2918,network_error,credit_card,new,3,0.78,2,4,4,1
TXN01803,10532,technical_error,upi,new,2,0.57,6,40,59,0
TXN01804,5550,bank_decline,upi,new,3,0.7,3,49,63,0
TXN01805,8620,network_error,credit_card,new,2,0.52,5,29,35,1
TXN01806,12686,insufficient_funds,credit_card,loyal,2,0.49,1,3,6,1
TXN01807,2378,insufficient_funds,net_banking,loyal,1,0.58,6,57,20,0
TXN01808,9509,bank_decline,debit_card,new,1,0.41,0,17,62,0
TXN01809,3789,card_expired,debit_card,loyal,2,0.38,5,30,44,0
TXN01810,6296,card_expired,upi,loyal,3,0.67,6,48,43,0
TXN01811,5549,technical_error,debit_card,loyal,3,0.87,4,34,36,0
TXN01812,12951,insufficient_funds,debit_card,new,2,0.63,2,33,39,0
TXN01813,12066,card_expired,credit_card,loyal,2,0.85,2,7,19,0
TXN01814,14036,insufficient_funds,debit_card,regular,1,0.93,5,35,65,1
TXN01815,12365,card_expired,net_banking,loyal,2,0.5,1,11,62,0
TXN01816,11060,network_error,upi,new,2,0.58,3,10,54,1
TXN01817,701,bank_decline,upi,new,2,0.46,3,60,51,0
TXN01818,6840,card_expired,debit_card,regular,1,0.72,1,22,21,0
TXN01819,9923,card_expired,credit_card,new,1,0.36,5,1,20,0
TXN01820,8271,network_error,debit_card,new,1,0.62,0,9,38,0
TXN01821,6209,bank_decline,credit_card,new,1,0.91,2,7,5,0
TXN01822,1549,network_error,credit_card,new,1,0.91,6,32,14,1
TXN01823,4974,technical_error,credit_card,loyal,2,0.39,3,39,34,1
TXN01824,12915,technical_error,credit_card,regular,3,0.45,2,3,51,0
TXN01825,11095,insufficient_funds,net_banking,regular,2,0.95,2,19,52,1
TXN01826,4052,bank_decline,upi,new,1,0.61,5,10,5,1
TXN01827,9828,network_error,debit_card,new,2,0.39,5,5,37,0
TXN01828,11467,bank_decline,debit_card,loyal,2,0.6,0,60,71,0
TXN01829,5156,insufficient_funds,net_banking,loyal,1,0.55,3,13,45,1
TXN01830,714,bank_decline,net_banking,new,2,0.62,3,51,42,0
TXN01831,13565,bank_decline,net_banking,loyal,2,0.95,6,37,24,1
TXN01832,13032,insufficient_funds,upi,regular,1,0.63,2,10,6,0
TXN01833,4132,technical_error,net_banking,regular,1,0.79,3,3,2,1
TXN01834,11855,bank_decline,upi,regular,1,0.37,6,53,65,0
TXN01835,2621,bank_decline,upi,loyal,2,0.9,4,40,26,0
TXN01836,12181,network_error,net_banking,loyal,3,0.67,4,49,59,1
